Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
43,2-Nov-16,16.08,3.386,214.7618295,8.839,FALSE
44,2-Nov-16,11.42,3.702,131.2362258,5.217,FALSE
45,2-Nov-16,11.36,3.787,192.2869435,8.667,FALSE
1,9-Nov-16,16.24,3.314,223.4813073,6.573,FALSE
2,9-Nov-16,16.61,3.314,223.1153944,6.17,FALSE
3,9-Nov-16,20.4,3.314,227.0244026,6.034,FALSE
4,9-Nov-16,15.26,3.337,131.2793548,3.879,FALSE
5,9-Nov-16,18.12,3.314,224.0748671,5.422,FALSE
6,9-Nov-16,19.27,3.314,225.1056736,5.329,FALSE
7,9-Nov-16,2.72,3.545,199.3622024,7.557,FALSE
8,9-Nov-16,14.97,3.314,227.0739747,5.124,FALSE
9,9-Nov-16,17.72,3.314,227.2698446,4.954,FALSE
10,9-Nov-16,21.27,3.78,131.2793548,6.943,FALSE
11,9-Nov-16,20.39,3.314,227.0244026,6.034,FALSE
12,9-Nov-16,18.51,3.951,131.2793548,10.199,FALSE
13,9-Nov-16,10.27,3.663,131.2793548,5.621,FALSE
14,9-Nov-16,5.11,3.771,192.2649882,8.667,FALSE
15,9-Nov-16,2.4,3.947,138.5172581,7.992,FALSE
16,9-Nov-16,4.11,3.545,199.3622024,5.847,FALSE
17,9-Nov-16,5.89,3.663,131.2793548,5.527,FALSE
18,9-Nov-16,2.99,3.792,138.5172581,8.243,FALSE
19,9-Nov-16,2.56,3.947,138.5172581,7.992,FALSE
20,9-Nov-16,3.1,3.771,216.1618309,7.293,FALSE
21,9-Nov-16,17.67,3.314,223.1153944,6.17,FALSE
22,9-Nov-16,4.44,3.792,142.5605081,7.543,FALSE
23,9-Nov-16,0.67,3.792,138.5172581,4.145,FALSE
24,9-Nov-16,3.45,3.947,138.5172581,8.693,FALSE
25,9-Nov-16,1.44,3.771,216.1618309,7.293,FALSE
26,9-Nov-16,0.4,3.792,138.5172581,7.138,FALSE
27,9-Nov-16,5.03,3.947,142.5605081,8,FALSE
28,9-Nov-16,18.51,3.951,131.2793548,10.199,FALSE
29,9-Nov-16,4.44,3.792,138.5172581,9.151,FALSE
30,9-Nov-16,17.67,3.314,223.1153944,6.17,FALSE
31,9-Nov-16,17.67,3.314,223.1153944,6.17,FALSE
32,9-Nov-16,7.98,3.545,199.3622024,7.557,FALSE
33,9-Nov-16,22.06,3.78,131.2793548,6.895,FALSE
34,9-Nov-16,11.66,3.337,131.2793548,8.839,FALSE
35,9-Nov-16,5.03,3.771,142.5605081,8.665,FALSE
36,9-Nov-16,20.32,3.313,222.1506262,6.228,FALSE
37,9-Nov-16,20.32,3.314,222.1506262,6.228,FALSE
38,9-Nov-16,18.51,3.951,131.2793548,10.199,FALSE
39,9-Nov-16,19.09,3.314,222.1506262,6.228,FALSE
40,9-Nov-16,1.22,3.792,138.5172581,4.145,FALSE
41,9-Nov-16,7.52,3.545,199.3622024,6.195,FALSE
42,9-Nov-16,21.27,3.78,131.2793548,6.943,FALSE
43,9-Nov-16,18.31,3.314,214.7821198,8.839,FALSE
44,9-Nov-16,10.27,3.663,131.2793548,5.217,FALSE
45,9-Nov-16,5.11,3.771,192.2649882,8.667,FALSE
1,16-Nov-16,11.62,3.252,223.5129105,6.573,FALSE
2,16-Nov-16,11.51,3.252,223.1469028,6.17,FALSE
3,16-Nov-16,16.17,3.252,227.0569237,6.034,FALSE
4,16-Nov-16,9.92,3.271,131.3258,3.879,FALSE
5,16-Nov-16,13.83,3.252,224.1066241,5.422,FALSE
6,16-Nov-16,13.42,3.252,225.1376976,5.329,FALSE
7,16-Nov-16,-4.49,3.479,199.4313603,7.557,FALSE
8,16-Nov-16,9.02,3.252,227.1065086,5.124,FALSE
9,16-Nov-16,11.75,3.252,227.3024293,4.954,FALSE
10,16-Nov-16,14.9,3.703,131.3258,6.943,FALSE
11,16-Nov-16,16,3.252,227.0569237,6.034,FALSE
12,16-Nov-16,9.66,3.834,131.3258,10.199,FALSE
13,16-Nov-16,0.72,3.612,131.3258,5.621,FALSE
14,16-Nov-16,7.56,3.75,192.2616192,8.667,FALSE
15,16-Nov-16,6.89,3.942,138.4473,7.992,FALSE
16,16-Nov-16,-2.25,3.479,199.4313603,5.847,FALSE
17,16-Nov-16,-1.88,3.612,131.3258,5.527,FALSE
18,16-Nov-16,6.52,3.754,138.4473,8.243,FALSE
19,16-Nov-16,7.28,3.942,138.4473,7.992,FALSE
20,16-Nov-16,7.43,3.75,216.1829378,7.293,FALSE
21,16-Nov-16,12.26,3.252,223.1469028,6.17,FALSE
22,16-Nov-16,7.69,3.754,142.4928071,7.543,FALSE
23,16-Nov-16,4.16,3.754,138.4473,4.145,FALSE
24,16-Nov-16,6.67,3.942,138.4473,8.693,FALSE
25,16-Nov-16,5.97,3.75,216.1829378,7.293,FALSE
26,16-Nov-16,3.46,3.754,138.4473,7.138,FALSE
27,16-Nov-16,8.14,3.942,142.4928071,8,FALSE
28,16-Nov-16,9.66,3.834,131.3258,10.199,FALSE
29,16-Nov-16,7.69,3.754,138.4473,9.151,FALSE
30,16-Nov-16,12.26,3.252,223.1469028,6.17,FALSE
31,16-Nov-16,12.26,3.252,223.1469028,6.17,FALSE
32,16-Nov-16,0.53,3.479,199.4313603,7.557,FALSE
33,16-Nov-16,15.13,3.703,131.3258,6.895,FALSE
34,16-Nov-16,4.59,3.271,131.3258,8.839,FALSE
35,16-Nov-16,8.14,3.75,142.4928071,8.665,FALSE
36,16-Nov-16,15.95,3.243,222.1817339,6.228,FALSE
37,16-Nov-16,15.95,3.252,222.1817339,6.228,FALSE
38,16-Nov-16,9.66,3.834,131.3258,10.199,FALSE
39,16-Nov-16,15.13,3.252,222.1817339,6.228,FALSE
40,16-Nov-16,2.73,3.754,138.4473,4.145,FALSE
41,16-Nov-16,-0.73,3.479,199.4313603,6.195,FALSE
42,16-Nov-16,14.9,3.703,131.3258,6.943,FALSE
43,16-Nov-16,11.79,3.252,214.8142357,8.839,FALSE
44,16-Nov-16,0.72,3.612,131.3258,5.217,FALSE
45,16-Nov-16,7.56,3.75,192.2616192,8.667,FALSE
1,23-Nov-16,13.46,3.211,223.5619474,6.573,TRUE
2,23-Nov-16,14.48,3.211,223.1957173,6.17,TRUE
3,23-Nov-16,16.49,3.211,227.1081136,6.034,TRUE
4,23-Nov-16,12.83,3.233,131.3766667,3.879,TRUE
5,23-Nov-16,15.04,3.211,224.1560216,5.422,TRUE
6,23-Nov-16,15.71,3.211,225.1877216,5.329,TRUE
7,23-Nov-16,1.56,3.45,199.4976149,7.557,TRUE
8,23-Nov-16,11.99,3.211,227.1577286,5.124,TRUE
9,23-Nov-16,15.41,3.211,227.3537683,4.954,TRUE
10,23-Nov-16,17.75,3.759,131.3766667,6.943,TRUE
11,23-Nov-16,16.49,3.211,227.1081136,6.034,TRUE
12,23-Nov-16,14.48,3.759,131.3766667,10.199,TRUE
13,23-Nov-16,7.89,3.562,131.3766667,5.621,TRUE
14,23-Nov-16,6.16,3.748,192.2830321,8.667,TRUE
15,23-Nov-16,4.34,3.978,138.4246667,7.992,TRUE
16,23-Nov-16,1.68,3.45,199.4976149,5.847,TRUE
17,23-Nov-16,4.25,3.562,131.3766667,5.527,TRUE
18,23-Nov-16,2.41,3.727,138.4246667,8.243,TRUE
19,23-Nov-16,4.91,3.978,138.4246667,7.992,TRUE
20,23-Nov-16,6.81,3.748,216.2253604,7.293,TRUE
21,23-Nov-16,14.92,3.211,223.1957173,6.17,TRUE
22,23-Nov-16,5.19,3.727,142.4694405,7.543,TRUE
23,23-Nov-16,0.8,3.727,138.4246667,4.145,TRUE
24,23-Nov-16,2.13,3.978,138.4246667,8.693,TRUE
25,23-Nov-16,4.63,3.748,216.2253604,7.293,TRUE
26,23-Nov-16,1.08,3.727,138.4246667,7.138,TRUE
27,23-Nov-16,6.46,3.978,142.4694405,8,TRUE
28,23-Nov-16,14.48,3.759,131.3766667,10.199,TRUE
29,23-Nov-16,5.19,3.727,138.4246667,9.151,TRUE
30,23-Nov-16,14.92,3.211,223.1957173,6.17,TRUE
31,23-Nov-16,14.92,3.211,223.1957173,6.17,TRUE
32,23-Nov-16,6.89,3.45,199.4976149,7.557,TRUE
33,23-Nov-16,18.19,3.759,131.3766667,6.895,TRUE
34,23-Nov-16,7.82,3.233,131.3766667,8.839,TRUE
35,23-Nov-16,6.46,3.748,142.4694405,8.665,TRUE
36,23-Nov-16,16.09,3.21,222.2296722,6.228,TRUE
37,23-Nov-16,16.09,3.211,222.2296722,6.228,TRUE
38,23-Nov-16,14.48,3.759,131.3766667,10.199,TRUE
39,23-Nov-16,15.29,3.211,222.2296722,6.228,TRUE
40,23-Nov-16,-1.15,3.727,138.4246667,4.145,TRUE
41,23-Nov-16,5.1,3.45,199.4976149,6.195,TRUE
42,23-Nov-16,17.75,3.759,131.3766667,6.943,TRUE
43,23-Nov-16,15.01,3.211,214.862119,8.839,TRUE
44,23-Nov-16,7.89,3.562,131.3766667,5.217,TRUE
45,23-Nov-16,6.16,3.748,192.2830321,8.667,TRUE
1,30-Nov-16,11.3,3.207,223.6109842,6.573,FALSE
2,30-Nov-16,11.47,3.207,223.2445318,6.17,FALSE
3,30-Nov-16,14.17,3.207,227.1593035,6.034,FALSE
4,30-Nov-16,10.51,3.24,131.4275333,3.879,FALSE
5,30-Nov-16,13.44,3.207,224.2054191,5.422,FALSE
6,30-Nov-16,13.43,3.207,225.2377455,5.329,FALSE
7,30-Nov-16,-2.17,3.436,199.5638695,7.557,FALSE
8,30-Nov-16,9.4,3.207,227.2089486,5.124,FALSE
9,30-Nov-16,12.14,3.207,227.4051073,4.954,FALSE
10,30-Nov-16,17.85,3.719,131.4275333,6.943,FALSE
11,30-Nov-16,14.64,3.207,227.1593035,6.034,FALSE
12,30-Nov-16,13.91,3.581,131.4275333,10.199,FALSE
13,30-Nov-16,5.36,3.524,131.4275333,5.621,FALSE
14,30-Nov-16,3.02,3.729,192.3044449,8.667,FALSE
15,30-Nov-16,1.13,3.966,138.4020333,7.992,FALSE
16,30-Nov-16,-0.24,3.436,199.5638695,5.847,FALSE
17,30-Nov-16,0.87,3.524,131.4275333,5.527,FALSE
18,30-Nov-16,1.51,3.713,138.4020333,8.243,FALSE
19,30-Nov-16,1.49,3.966,138.4020333,7.992,FALSE
20,30-Nov-16,1.66,3.729,216.2677829,7.293,FALSE
21,30-Nov-16,11.99,3.207,223.2445318,6.17,FALSE
22,30-Nov-16,3.27,3.713,142.4460738,7.543,FALSE
23,30-Nov-16,-2.08,3.713,138.4020333,4.145,FALSE
24,30-Nov-16,2.06,3.966,138.4020333,8.693,FALSE
25,30-Nov-16,-0.02,3.729,216.2677829,7.293,FALSE
26,30-Nov-16,-4.05,3.713,138.4020333,7.138,FALSE
27,30-Nov-16,3.86,3.966,142.4460738,8,FALSE
28,30-Nov-16,13.91,3.581,131.4275333,10.199,FALSE
29,30-Nov-16,3.27,3.713,138.4020333,9.151,FALSE
30,30-Nov-16,11.99,3.207,223.2445318,6.17,FALSE
31,30-Nov-16,11.99,3.207,223.2445318,6.17,FALSE
32,30-Nov-16,3.79,3.436,199.5638695,7.557,FALSE
33,30-Nov-16,18.45,3.719,131.4275333,6.895,FALSE
34,30-Nov-16,6.13,3.24,131.4275333,8.839,FALSE
35,30-Nov-16,3.86,3.729,142.4460738,8.665,FALSE
36,30-Nov-16,15.24,3.212,222.2776106,6.228,FALSE
37,30-Nov-16,15.24,3.207,222.2776106,6.228,FALSE
38,30-Nov-16,13.91,3.581,131.4275333,10.199,FALSE
39,30-Nov-16,14.81,3.207,222.2776106,6.228,FALSE
40,30-Nov-16,-2.8,3.713,138.4020333,4.145,FALSE
41,30-Nov-16,5.22,3.436,199.5638695,6.195,FALSE
42,30-Nov-16,17.85,3.719,131.4275333,6.943,FALSE
43,30-Nov-16,13.18,3.207,214.9100024,8.839,FALSE
44,30-Nov-16,5.36,3.524,131.4275333,5.217,FALSE
45,30-Nov-16,3.02,3.729,192.3044449,8.667,FALSE
1,7-Dec-16,17.84,3.198,223.6600211,6.573,FALSE
2,7-Dec-16,17.88,3.198,223.2933463,6.17,FALSE
3,7-Dec-16,18.38,3.198,227.2104933,6.034,FALSE
4,7-Dec-16,12.04,3.227,131.4784,3.879,FALSE
5,7-Dec-16,18.96,3.198,224.2548167,5.422,FALSE
6,7-Dec-16,17.92,3.198,225.2877694,5.329,FALSE
7,7-Dec-16,1.22,3.373,199.6301241,7.557,FALSE
8,7-Dec-16,11.74,3.198,227.2601686,5.124,FALSE
9,7-Dec-16,16.22,3.198,227.4564463,4.954,FALSE
10,7-Dec-16,16.23,3.668,131.4784,6.943,FALSE
11,7-Dec-16,19.11,3.198,227.2104933,6.034,FALSE
12,7-Dec-16,14.35,3.668,131.4784,10.199,FALSE
13,7-Dec-16,6.48,3.456,131.4784,5.621,FALSE
14,7-Dec-16,7.52,3.688,192.3258577,8.667,FALSE
15,7-Dec-16,4.97,3.92,138.3794,7.992,FALSE
16,7-Dec-16,1.18,3.373,199.6301241,5.847,FALSE
17,7-Dec-16,3.84,3.456,131.4784,5.527,FALSE
18,7-Dec-16,2.93,3.679,138.3794,8.243,FALSE
19,7-Dec-16,6.17,3.92,138.3794,7.992,FALSE
20,7-Dec-16,9.11,3.688,216.3102054,7.293,FALSE
21,7-Dec-16,17.93,3.198,223.2933463,6.17,FALSE
22,7-Dec-16,5.63,3.679,142.4227071,7.543,FALSE
23,7-Dec-16,1.68,3.679,138.3794,4.145,FALSE
24,7-Dec-16,3.56,3.92,138.3794,8.693,FALSE
25,7-Dec-16,7.13,3.688,216.3102054,7.293,FALSE
26,7-Dec-16,0.14,3.679,138.3794,7.138,FALSE
27,7-Dec-16,6.74,3.92,142.4227071,8,FALSE
28,7-Dec-16,14.35,3.668,131.4784,10.199,FALSE
29,7-Dec-16,5.63,3.679,138.3794,9.151,FALSE
30,7-Dec-16,17.93,3.198,223.2933463,6.17,FALSE
31,7-Dec-16,17.93,3.198,223.2933463,6.17,FALSE
32,7-Dec-16,6.7,3.373,199.6301241,7.557,FALSE
33,7-Dec-16,16.81,3.668,131.4784,6.895,FALSE
34,7-Dec-16,7.98,3.227,131.4784,8.839,FALSE
35,7-Dec-16,6.74,3.688,142.4227071,8.665,FALSE
36,7-Dec-16,20.02,3.204,222.3255489,6.228,FALSE
37,7-Dec-16,20.02,3.198,222.3255489,6.228,FALSE
38,7-Dec-16,14.35,3.668,131.4784,10.199,FALSE
39,7-Dec-16,19.97,3.198,222.3255489,6.228,FALSE
40,7-Dec-16,-0.24,3.679,138.3794,4.145,FALSE
41,7-Dec-16,5.28,3.373,199.6301241,6.195,FALSE
42,7-Dec-16,16.23,3.668,131.4784,6.943,FALSE
43,7-Dec-16,13.93,3.198,214.9578857,8.839,FALSE
44,7-Dec-16,6.48,3.456,131.4784,5.217,FALSE
45,7-Dec-16,7.52,3.688,192.3258577,8.667,FALSE
1,14-Dec-16,9.38,3.168,223.7192767,6.573,FALSE
2,14-Dec-16,8.72,3.168,223.3523969,6.17,FALSE
3,14-Dec-16,12.62,3.168,227.2717348,6.034,FALSE
4,14-Dec-16,5.87,3.193,131.537,3.879,FALSE
5,14-Dec-16,11.36,3.168,224.314405,5.422,FALSE
6,14-Dec-16,10.73,3.168,225.3479355,5.329,FALSE
7,14-Dec-16,-6.15,3.303,199.7190578,7.557,FALSE
8,14-Dec-16,4.67,3.168,227.3214378,5.124,FALSE
9,14-Dec-16,7.89,3.168,227.5178253,4.954,FALSE
10,14-Dec-16,12.14,3.597,131.537,6.943,FALSE
11,14-Dec-16,13.03,3.168,227.2717348,6.034,FALSE
12,14-Dec-16,9.86,3.467,131.537,10.199,FALSE
13,14-Dec-16,2.01,3.379,131.537,5.621,FALSE
14,14-Dec-16,6.42,3.637,192.3585484,8.667,FALSE
15,14-Dec-16,3.14,3.869,138.3685484,7.992,FALSE
16,14-Dec-16,-4.08,3.303,199.7190578,5.847,FALSE
17,14-Dec-16,-1.17,3.379,131.537,5.527,FALSE
18,14-Dec-16,3.02,3.639,138.3685484,8.243,FALSE
19,14-Dec-16,3.24,3.869,138.3685484,7.992,FALSE
20,14-Dec-16,5.14,3.637,216.3629276,7.293,FALSE
21,14-Dec-16,8.64,3.168,223.3523969,6.17,FALSE
22,14-Dec-16,5.73,3.639,142.411735,7.543,FALSE
23,14-Dec-16,0.78,3.639,138.3685484,4.145,FALSE
24,14-Dec-16,3.27,3.869,138.3685484,8.693,FALSE
25,14-Dec-16,3.22,3.637,216.3629276,7.293,FALSE
26,14-Dec-16,-0.77,3.639,138.3685484,7.138,FALSE
27,14-Dec-16,6.59,3.869,142.411735,8,FALSE
28,14-Dec-16,9.86,3.467,131.537,10.199,FALSE
29,14-Dec-16,5.73,3.639,138.3685484,9.151,FALSE
30,14-Dec-16,8.64,3.168,223.3523969,6.17,FALSE
31,14-Dec-16,8.64,3.168,223.3523969,6.17,FALSE
32,14-Dec-16,-0.67,3.303,199.7190578,7.557,FALSE
33,14-Dec-16,13.12,3.597,131.537,6.895,FALSE
34,14-Dec-16,1.76,3.193,131.537,8.839,FALSE
35,14-Dec-16,6.59,3.637,142.411735,8.665,FALSE
36,14-Dec-16,13.7,3.176,222.3838038,6.228,FALSE
37,14-Dec-16,13.7,3.168,222.3838038,6.228,FALSE
38,14-Dec-16,9.86,3.467,131.537,10.199,FALSE
39,14-Dec-16,12.79,3.168,222.3838038,6.228,FALSE
40,14-Dec-16,0.06,3.639,138.3685484,4.145,FALSE
41,14-Dec-16,-3.12,3.303,199.7190578,6.195,FALSE
42,14-Dec-16,12.14,3.597,131.537,6.943,FALSE
43,14-Dec-16,8.22,3.168,215.0159101,8.839,FALSE
44,14-Dec-16,2.01,3.379,131.537,5.217,FALSE
45,14-Dec-16,6.42,3.637,192.3585484,8.667,FALSE
1,21-Dec-16,13.34,3.098,223.8398455,6.573,FALSE
2,21-Dec-16,12.86,3.098,223.4728642,6.17,FALSE
3,21-Dec-16,15.22,3.098,227.3932855,6.034,FALSE
4,21-Dec-16,7.11,3.112,131.642,3.879,FALSE
5,21-Dec-16,14.79,3.098,224.4351383,5.422,FALSE
6,21-Dec-16,14.73,3.098,225.4689545,5.329,FALSE
7,21-Dec-16,-10.79,3.218,199.9440662,7.557,FALSE
8,21-Dec-16,6.28,3.098,227.4430023,5.124,FALSE
9,21-Dec-16,11.79,3.098,227.6394441,4.954,FALSE
10,21-Dec-16,9.88,3.393,131.642,6.943,FALSE
11,21-Dec-16,15.52,3.098,227.3932855,6.034,FALSE
12,21-Dec-16,6.02,3.393,131.642,10.199,FALSE
13,21-Dec-16,-1.17,3.263,131.642,5.621,FALSE
14,21-Dec-16,6.41,3.577,192.4589063,8.667,FALSE
15,21-Dec-16,3.67,3.816,138.4283871,7.992,FALSE
16,21-Dec-16,-5.78,3.218,199.9440662,5.847,FALSE
17,21-Dec-16,-4.54,3.263,131.642,5.527,FALSE
18,21-Dec-16,3.02,3.574,138.4283871,8.243,FALSE
19,21-Dec-16,4.67,3.816,138.4283871,7.992,FALSE
20,21-Dec-16,6.38,3.577,216.4774481,7.293,FALSE
21,21-Dec-16,13.23,3.098,223.4728642,6.17,FALSE
22,21-Dec-16,5.29,3.574,142.4751302,7.543,FALSE
23,21-Dec-16,-0.31,3.574,138.4283871,4.145,FALSE
24,21-Dec-16,3.37,3.816,138.4283871,8.693,FALSE
25,21-Dec-16,3.96,3.577,216.4774481,7.293,FALSE
26,21-Dec-16,-1.43,3.574,138.4283871,7.138,FALSE
27,21-Dec-16,6.47,3.816,142.4751302,8,FALSE
28,21-Dec-16,6.02,3.393,131.642,10.199,FALSE
29,21-Dec-16,5.29,3.574,138.4283871,9.151,FALSE
30,21-Dec-16,13.23,3.098,223.4728642,6.17,FALSE
31,21-Dec-16,13.23,3.098,223.4728642,6.17,FALSE
32,21-Dec-16,-0.47,3.218,199.9440662,7.557,FALSE
33,21-Dec-16,10.53,3.393,131.642,6.895,FALSE
34,21-Dec-16,0.21,3.112,131.642,8.839,FALSE
35,21-Dec-16,6.47,3.577,142.4751302,8.665,FALSE
36,21-Dec-16,17.27,3.092,222.5039579,6.228,FALSE
37,21-Dec-16,17.27,3.098,222.5039579,6.228,FALSE
38,21-Dec-16,6.02,3.393,131.642,10.199,FALSE
39,21-Dec-16,16.8,3.098,222.5039579,6.228,FALSE
40,21-Dec-16,-0.13,3.574,138.4283871,4.145,FALSE
41,21-Dec-16,-2.7,3.218,199.9440662,6.195,FALSE
42,21-Dec-16,9.88,3.393,131.642,6.943,FALSE
43,21-Dec-16,7.67,3.098,215.1347811,8.839,FALSE
44,21-Dec-16,-1.17,3.263,131.642,5.217,FALSE
45,21-Dec-16,6.41,3.577,192.4589063,8.667,FALSE
1,28-Dec-16,7.11,3.108,223.9604143,6.573,TRUE
2,28-Dec-16,5.31,3.108,223.5933316,6.17,TRUE
3,28-Dec-16,10.98,3.108,227.5148363,6.034,TRUE
4,28-Dec-16,3.29,3.125,131.747,3.879,TRUE
5,28-Dec-16,8.59,3.108,224.5558716,5.422,TRUE
6,28-Dec-16,8.09,3.108,225.5899734,5.329,TRUE
7,28-Dec-16,-16.49,3.108,200.1690745,7.557,TRUE
8,28-Dec-16,0.93,3.108,227.5645668,5.124,TRUE
9,28-Dec-16,4.73,3.108,227.7610629,4.954,TRUE
10,28-Dec-16,10.05,3.48,131.747,6.943,TRUE
11,28-Dec-16,11.26,3.108,227.5148363,6.034,TRUE
12,28-Dec-16,6.31,3.48,131.747,10.199,TRUE
13,28-Dec-16,-1.07,3.147,131.747,5.621,TRUE
14,28-Dec-16,2.2,3.563,192.5592643,8.667,TRUE
15,28-Dec-16,-2.13,3.785,138.4882258,7.992,TRUE
16,28-Dec-16,-7.82,3.108,200.1690745,5.847,TRUE
17,28-Dec-16,-4.46,3.147,131.747,5.527,TRUE
18,28-Dec-16,-0.37,3.56,138.4882258,8.243,TRUE
19,28-Dec-16,-1.34,3.785,138.4882258,7.992,TRUE
20,28-Dec-16,-0.57,3.563,216.5919686,7.293,TRUE
21,28-Dec-16,5.49,3.108,223.5933316,6.17,TRUE
22,28-Dec-16,1.56,3.56,142.5385253,7.543,TRUE
23,28-Dec-16,-5.53,3.56,138.4882258,4.145,TRUE
24,28-Dec-16,-0.08,3.785,138.4882258,8.693,TRUE
25,28-Dec-16,-2.47,3.563,216.5919686,7.293,TRUE
26,28-Dec-16,-4.59,3.56,138.4882258,7.138,TRUE
27,28-Dec-16,2.25,3.785,142.5385253,8,TRUE
28,28-Dec-16,6.31,3.48,131.747,10.199,TRUE
29,28-Dec-16,1.56,3.56,138.4882258,9.151,TRUE
30,28-Dec-16,5.49,3.108,223.5933316,6.17,TRUE
31,28-Dec-16,5.49,3.108,223.5933316,6.17,TRUE
32,28-Dec-16,-5.78,3.108,200.1690745,7.557,TRUE
33,28-Dec-16,10.37,3.48,131.747,6.895,TRUE
34,28-Dec-16,-0.18,3.125,131.747,8.839,TRUE
35,28-Dec-16,2.25,3.563,142.5385253,8.665,TRUE
36,28-Dec-16,13.18,3.12,222.624112,6.228,TRUE
37,28-Dec-16,13.18,3.108,222.624112,6.228,TRUE
38,28-Dec-16,6.31,3.48,131.747,10.199,TRUE
39,28-Dec-16,11.98,3.108,222.624112,6.228,TRUE
40,28-Dec-16,-4.7,3.56,138.4882258,4.145,TRUE
41,28-Dec-16,-6.61,3.108,200.1690745,6.195,TRUE
42,28-Dec-16,10.05,3.48,131.747,6.943,TRUE
43,28-Dec-16,7.86,3.108,215.2536521,8.839,TRUE
44,28-Dec-16,-1.07,3.147,131.747,5.217,TRUE
45,28-Dec-16,2.2,3.563,192.5592643,8.667,TRUE
1,4-Jan-17,5.41,3.161,224.080983,6.525,FALSE
2,4-Jan-17,3.96,3.161,223.7137989,6.237,FALSE
3,4-Jan-17,8.07,3.161,227.6363871,6.108,FALSE
4,4-Jan-17,0.62,3.177,131.852,3.921,FALSE
5,4-Jan-17,5.43,3.161,224.6766048,5.494,FALSE
6,4-Jan-17,4.7,3.161,225.7109924,5.372,FALSE
7,4-Jan-17,-21.16,3.034,200.3940829,7.107,FALSE
8,4-Jan-17,-1.25,3.161,227.6861313,5.212,FALSE
9,4-Jan-17,1.47,3.161,227.8826817,5.049,FALSE
10,4-Jan-17,7.23,3.339,131.852,6.897,FALSE
11,4-Jan-17,8.06,3.161,227.6363871,6.108,FALSE
12,4-Jan-17,3.78,3.51,131.852,9.91,FALSE
13,4-Jan-17,-10.32,3.066,131.852,5.372,FALSE
14,4-Jan-17,0.48,3.592,192.6596222,8.625,FALSE
15,4-Jan-17,-4.58,3.794,138.5480645,8.036,FALSE
16,4-Jan-17,-13.03,3.034,200.3940829,5.415,FALSE
17,4-Jan-17,-16.42,3.066,131.852,5.275,FALSE
18,4-Jan-17,-4.63,3.577,138.5480645,7.942,FALSE
19,4-Jan-17,-3.77,3.794,138.5480645,8.036,FALSE
20,4-Jan-17,-3.27,3.592,216.7064891,7.439,FALSE
21,4-Jan-17,3.99,3.161,223.7137989,6.237,FALSE
22,4-Jan-17,-1.43,3.577,142.6019205,7.328,FALSE
23,4-Jan-17,-10.96,3.577,138.5480645,3.932,FALSE
24,4-Jan-17,-3.78,3.794,138.5480645,8.75,FALSE
25,4-Jan-17,-5.21,3.592,216.7064891,7.439,FALSE
26,4-Jan-17,-11.57,3.577,138.5480645,7.097,FALSE
27,4-Jan-17,0.13,3.794,142.6019205,7.945,FALSE
28,4-Jan-17,3.78,3.51,131.852,9.91,FALSE
29,4-Jan-17,-1.43,3.577,138.5480645,8.951,FALSE
30,4-Jan-17,3.99,3.161,223.7137989,6.237,FALSE
31,4-Jan-17,3.99,3.161,223.7137989,6.237,FALSE
32,4-Jan-17,-5.94,3.034,200.3940829,7.107,FALSE
33,4-Jan-17,9.04,3.339,131.852,6.806,FALSE
34,4-Jan-17,-0.42,3.177,131.852,8.934,FALSE
35,4-Jan-17,0.13,3.592,142.6019205,8.6,FALSE
36,4-Jan-17,9.49,3.162,222.7442661,6.266,FALSE
37,4-Jan-17,9.49,3.161,222.7442661,6.266,FALSE
38,4-Jan-17,3.78,3.51,131.852,9.91,FALSE
39,4-Jan-17,8.76,3.161,222.7442661,6.266,FALSE
40,4-Jan-17,-12.15,3.577,138.5480645,3.932,FALSE
41,4-Jan-17,-7.11,3.034,200.3940829,5.771,FALSE
42,4-Jan-17,7.23,3.339,131.852,6.897,FALSE
43,4-Jan-17,1.81,3.161,215.372523,8.934,FALSE
44,4-Jan-17,-10.32,3.066,131.852,4.983,FALSE
45,4-Jan-17,0.48,3.592,192.6596222,8.625,FALSE
1,11-Jan-17,10.18,3.243,224.2015518,6.525,FALSE
2,11-Jan-17,8.57,3.243,223.8342663,6.237,FALSE
3,11-Jan-17,9.91,3.243,227.7579379,6.108,FALSE
4,11-Jan-17,3.84,3.235,131.957,3.921,FALSE
5,11-Jan-17,9.72,3.243,224.7973381,5.494,FALSE
6,11-Jan-17,9.03,3.243,225.8320114,5.372,FALSE
7,11-Jan-17,-21.45,2.957,200.6190912,7.107,FALSE
8,11-Jan-17,3.77,3.243,227.8076959,5.212,FALSE
9,11-Jan-17,5.82,3.243,228.0043006,5.049,FALSE
10,11-Jan-17,9.66,3.542,131.957,6.897,FALSE
11,11-Jan-17,10.18,3.243,227.7579379,6.108,FALSE
12,11-Jan-17,6.99,3.542,131.957,9.91,FALSE
13,11-Jan-17,-6.67,2.982,131.957,5.372,FALSE
14,11-Jan-17,3.77,3.611,192.7599801,8.625,FALSE
15,11-Jan-17,0.76,3.802,138.6079032,8.036,FALSE
16,11-Jan-17,-7.98,2.957,200.6190912,5.415,FALSE
17,11-Jan-17,-8.74,2.982,131.957,5.275,FALSE
18,11-Jan-17,-0.14,3.595,138.6079032,7.942,FALSE
